time_sec,subject_id,trial_num,condition,raw_bpm,smoothed_bpm,heart_interval_sec,heart_scale,stimulus_bpm,stimulus_interval_sec,send_sound_to_sc,run_seconds,smoothing_alpha
0.2388451099395752,self,trial04,heart_1.00x,74,74.0,0.8108108108108109,1.0,74.0,0.8108108108108109,True,150,0.15
1.2439594268798828,self,trial04,heart_1.00x,74,74.0,0.8108108108108109,1.0,74.0,0.8108108108108109,True,150,0.15
2.2646422386169434,self,trial04,heart_1.00x,74,74.0,0.8108108108108109,1.0,74.0,0.8108108108108109,True,150,0.15
3.344651222229004,self,trial04,heart_1.00x,71,73.55,0.8157715839564922,1.0,73.55,0.8157715839564922,True,150,0.15
4.304238319396973,self,trial04,heart_1.00x,71,73.1675,0.8200362182663067,1.0,73.1675,0.8200362182663067,True,150,0.15
5.266863584518433,self,trial04,heart_1.00x,71,72.842375,0.8236963717890856,1.0,72.842375,0.8236963717890856,True,150,0.15
6.345210790634155,self,trial04,heart_1.00x,71,72.56601875,0.8268332896518455,1.0,72.56601875,0.8268332896518455,True,150,0.15
7.304635286331177,self,trial04,heart_1.00x,71,72.3311159375,0.8295185166484215,1.0,72.3311159375,0.8295185166484215,True,150,0.15
8.265957832336426,self,trial04,heart_1.00x,71,72.131448546875,0.8318147106252647,1.0,72.131448546875,0.8318147106252647,True,150,0.15
9.343269348144531,self,trial04,heart_1.00x,71,71.96173126484375,0.8337764940532004,1.0,71.96173126484375,0.8337764940532004,True,150,0.15
10.30411434173584,self,trial04,heart_1.00x,73,72.11747157511718,0.8319759233031945,1.0,72.11747157511718,0.8319759233031945,True,150,0.15
11.264607191085815,self,trial04,heart_1.00x,73,72.2498508388496,0.8304515414686129,1.0,72.2498508388496,0.8304515414686129,True,150,0.15
12.345065116882324,self,trial04,heart_1.00x,74,72.51237321302216,0.8274449909912048,1.0,72.51237321302216,0.8274449909912048,True,150,0.15
13.303263425827026,self,trial04,heart_1.00x,75,72.88551723106883,0.8232088112893828,1.0,72.88551723106883,0.8232088112893828,True,150,0.15
14.266149282455444,self,trial04,heart_1.00x,75,73.20268964640852,0.8196420143825102,1.0,73.20268964640852,0.8196420143825102,True,150,0.15
15.345284461975098,self,trial04,heart_1.00x,74,73.32228619944723,0.8183050898984698,1.0,73.32228619944723,0.8183050898984698,True,150,0.15
16.304743766784668,self,trial04,heart_1.00x,74,73.42394326953014,0.8171721284397309,1.0,73.42394326953014,0.8171721284397309,True,150,0.15
