time_sec,subject_id,trial_num,condition,raw_bpm,smoothed_bpm,heart_interval_sec,heart_scale,stimulus_bpm,stimulus_interval_sec,send_sound_to_sc,run_seconds,smoothing_alpha
3.984635829925537,self,trial01,heart_1.00x,71,71.0,0.8450704225352113,1.0,71.0,0.8450704225352113,True,300,0.15
4.947036266326904,self,trial01,heart_1.00x,71,71.0,0.8450704225352113,1.0,71.0,0.8450704225352113,True,300,0.15
5.904971599578857,self,trial01,heart_1.00x,71,71.0,0.8450704225352113,1.0,71.0,0.8450704225352113,True,300,0.15
6.983750104904175,self,trial01,heart_1.00x,71,71.0,0.8450704225352113,1.0,71.0,0.8450704225352113,True,300,0.15
7.945650815963745,self,trial01,heart_1.00x,70,70.85,0.8468595624558928,1.0,70.85,0.8468595624558928,True,300,0.15
8.902208805084229,self,trial01,heart_1.00x,69,70.57249999999999,0.8501895214141487,1.0,70.57249999999999,0.8501895214141487,True,300,0.15
9.986119031906128,self,trial01,heart_1.00x,69,70.33662499999998,0.8530406456095955,1.0,70.33662499999998,0.8530406456095955,True,300,0.15
10.945542812347412,self,trial01,heart_1.00x,68,69.98613124999999,0.8573127122239667,1.0,69.98613124999999,0.8573127122239667,True,300,0.15
11.90421986579895,self,trial01,heart_1.00x,66,69.38821156249999,0.8647001940085492,1.0,69.38821156249999,0.8647001940085492,True,300,0.15
12.984468936920166,self,trial01,heart_1.00x,66,68.87997982812499,0.8710803944733572,1.0,68.87997982812499,0.8710803944733572,True,300,0.15
13.944231510162354,self,trial01,heart_1.00x,66,68.44798285390624,0.876578059693338,1.0,68.44798285390624,0.876578059693338,True,300,0.15
14.902809858322144,self,trial01,heart_1.00x,65,67.9307854258203,0.8832519692491906,1.0,67.9307854258203,0.8832519692491906,True,300,0.15
15.983371257781982,self,trial01,heart_1.00x,64,67.34116761194726,0.8909854421555229,1.0,67.34116761194726,0.8909854421555229,True,300,0.15
16.94433355331421,self,trial01,heart_1.00x,63,66.68999247015516,0.8996852117932231,1.0,66.68999247015516,0.8996852117932231,True,300,0.15
17.902741193771362,self,trial01,heart_1.00x,63,66.13649359963189,0.9072147120955616,1.0,66.13649359963189,0.9072147120955616,True,300,0.15
18.985900402069092,self,trial01,heart_1.00x,63,65.6660195596871,0.9137145878845759,1.0,65.6660195596871,0.9137145878845759,True,300,0.15
19.94711947441101,self,trial01,heart_1.00x,63,65.26611662573403,0.9193131612850146,1.0,65.26611662573403,0.9193131612850146,True,300,0.15
20.903050899505615,self,trial01,heart_1.00x,64,65.07619913187392,0.9219960723030668,1.0,65.07619913187392,0.9219960723030668,True,300,0.15
21.98571753501892,self,trial01,heart_1.00x,66,65.21476926209283,0.9200369897632376,1.0,65.21476926209283,0.9200369897632376,True,300,0.15
22.94354271888733,self,trial01,heart_1.00x,65,65.1825538727789,0.9204917026894339,1.0,65.1825538727789,0.9204917026894339,True,300,0.15
23.903647422790527,self,trial01,heart_1.00x,65,65.15517079186206,0.92087856221987,1.0,65.15517079186206,0.92087856221987,True,300,0.15
24.988895416259766,self,trial01,heart_1.00x,65,65.13189517308275,0.9212076485806968,1.0,65.13189517308275,0.9212076485806968,True,300,0.15
25.943129062652588,self,trial01,heart_1.00x,65,65.11211089712035,0.9214875569738834,1.0,65.11211089712035,0.9214875569738834,True,300,0.15
26.90408444404602,self,trial01,heart_1.00x,65,65.0952942625523,0.9217256128837642,1.0,65.0952942625523,0.9217256128837642,True,300,0.15
27.984095096588135,self,trial01,heart_1.00x,65,65.08100012316945,0.9219280571356714,1.0,65.08100012316945,0.9219280571356714,True,300,0.15
